budget,runtime,vote_average,vote_count,popularity,release_year,release_month,roi,primary_genre,revenue
5000000.0,100.0,6.5,325.0,5.875181,2012.0,4.0,0.841294,Comedy,9206470.0
10000000.0,100.0,6.3,39.0,4.163207,2010.0,8.0,-0.9944911,Drama,55089.0
35000000.0,98.0,5.3,402.0,9.295078,2012.0,2.0,-0.30971617142857144,Comedy,24159934.0
16000000.0,94.0,7.6,1701.0,8.692433,2012.0,5.0,3.266447875,Comedy,68263166.0
1200000.0,122.0,7.3,61.0,3.174936,2012.0,3.0,12.333333333333334,Thriller,16000000.0
20000000.0,113.0,5.8,63.0,3.174512,2011.0,4.0,-0.99912605,War,17479.0
12468389.0,97.0,5.9,137.0,6.116093,2011.0,10.0,1.3264763394853978,Comedy,29007412.0
20500000.0,109.0,5.1,337.0,6.087109,2012.0,5.0,-0.7042167804878049,Drama,6063556.0
40000000.0,91.0,6.0,381.0,5.446745,2012.0,3.0,-0.448893075,Drama,22044277.0
14000000.0,93.0,5.0,2.0,1.36737,1997.0,2.0,10.500121285714286,Drama,161001698.0
750000.0,85.0,6.8,562.0,7.067494,2012.0,6.0,4.343722666666666,Comedy,4007792.0
145000000.0,93.0,6.4,1857.0,13.829042,2012.0,6.0,4.1511812,Animation,746921274.0
125000.0,90.0,6.5,140.0,10.850569,2011.0,9.0,24.6,Drama,3200000.0
185000000.0,93.0,6.7,4760.0,15.876341,2012.0,6.0,1.9134227405405406,Animation,538983207.0
9000000.0,102.0,5.0,155.0,7.720692,2012.0,3.0,-0.07741544444444444,Romance,8303261.0
40000000.0,110.0,5.8,611.0,7.271503,2012.0,5.0,0.9925,Romance,79700000.0
17000000.0,111.0,5.6,564.0,7.812646,2012.0,4.0,3.308522411764706,Romance,73244881.0
69000000.0,94.0,5.5,1297.0,7.922636,2012.0,6.0,0.627031,Action,112265139.0
4600000.0,117.0,5.9,63.0,5.805666,2010.0,6.0,-0.7469636956521739,Action,1163967.0
12000000.0,145.0,6.4,35.0,4.482331,2012.0,6.0,-0.19809616666666666,History,9622846.0
75000000.0,123.0,6.0,392.0,12.558042,2012.0,6.0,-0.20775182666666667,Comedy,59418613.0
10000000.0,101.0,6.3,713.0,6.947533,2012.0,6.0,-0.0363711,Comedy,9636289.0
50000000.0,106.0,6.3,4811.0,19.638605,2012.0,6.0,9.9873663,Comedy,549368315.0
7000000.0,110.0,6.1,1062.0,8.732425,2012.0,6.0,22.888795857142856,Drama,167221571.0
25000000.0,137.0,5.5,312.0,7.323283,2012.0,5.0,-0.64862728,Adventure,8784318.0
215000000.0,136.0,6.5,6734.0,31.102267,2012.0,6.0,2.4986784046511628,Action,752215857.0
95000000.0,88.0,6.2,2731.0,13.26958,2012.0,6.0,8.2341556,Animation,877244782.0
1800000.0,93.0,6.8,411.0,5.550496,2012.0,6.0,10.726525555555556,Drama,21107746.0
16000000.0,114.0,6.6,206.0,14.906621,2012.0,6.0,-0.222826375,Drama,12434778.0
45000000.0,131.0,6.2,784.0,13.248022,2012.0,7.0,0.8436922666666666,Crime,82966152.0
68000000.0,98.0,5.3,899.0,13.276971,2012.0,7.0,0.003939147058823529,Comedy,68267862.0
8000000.0,91.0,5.4,94.0,4.68182,2012.0,3.0,-0.793276,Comedy,1653792.0
10000000.0,102.0,6.4,433.0,6.452069,2011.0,9.0,-0.6334931,Crime,3665069.0
125000000.0,121.0,5.8,2540.0,16.42635,2012.0,8.0,0.590416592,Action,198802074.0
200000000.0,143.0,6.9,7718.0,20.309585,2012.0,10.0,4.542805065,Action,1108561013.0
30000000.0,100.0,5.8,287.0,7.255301,2012.0,8.0,2.8093683666666665,Drama,114281051.0
60000000.0,90.0,6.7,808.0,10.425038,2012.0,8.0,0.78565665,Family,107139399.0
22000000.0,94.0,6.0,229.0,10.225555,2012.0,8.0,2.505098909090909,Comedy,77112176.0
8000000.0,122.0,6.7,68.0,7.030308,2011.0,8.0,5.125,Drama,49000000.0
2000000.0,100.0,5.5,225.0,7.148558,2012.0,8.0,6.2,Action,14400000.0
35000000.0,91.0,6.2,848.0,5.654784,2012.0,8.0,-0.11189717142857143,Crime,31083599.0
26000000.0,115.0,6.8,1055.0,7.968423,2012.0,8.0,1.0644838461538462,Crime,53676580.0
5000000.0,83.0,4.1,319.0,5.615205,2012.0,5.0,0.6987456,Horror,8493728.0
3000000.0,90.0,5.1,195.0,8.950643,2012.0,2.0,-0.9989966666666666,Horror,3010.0
14000000.0,92.0,5.8,509.0,7.286477,2012.0,8.0,5.103291071428571,Horror,85446075.0
25000000.0,154.0,7.1,396.0,7.594334,2010.0,10.0,0.9412588,Comedy,48531470.0
17000000.0,82.0,4.5,140.0,7.683008,2012.0,8.0,-0.4336769411764706,Horror,9627492.0
3000000.0,87.0,5.3,457.0,10.893224,2012.0,8.0,2.9826513333333335,Comedy,11947954.0
6000000.0,96.0,6.4,384.0,6.089971,2012.0,9.0,1.2052435,Drama,13231461.0
17000000.0,112.0,7.3,2310.0,11.03595,2012.0,9.0,5.785319176470588,Comedy,115350426.0
20000000.0,93.0,4.8,277.0,11.112153,2012.0,4.0,-0.15682085,Action,16863583.0
30000000.0,118.0,6.6,4777.0,12.727269,2012.0,9.0,0.5680666666666667,Action,47042000.0
70000000.0,116.0,5.5,460.0,8.923755,2012.0,6.0,-0.17059475714285716,Comedy,58058367.0
2500000.0,85.0,6.8,454.0,9.291494,2012.0,8.0,0.3300152,Science Fiction,3325038.0
65000000.0,95.0,5.6,1618.0,0.948759,2012.0,9.0,2.6947577692307694,Action,240159255.0
32000000.0,137.0,7.0,720.0,8.074218,2012.0,9.0,-0.116935625,Drama,28258060.0
50000000.0,95.0,6.6,1971.0,12.1524,2012.0,9.0,-0.17924516,Action,41037742.0
12000000.0,100.0,6.1,300.0,5.808496,2012.0,9.0,1.957088,Drama,35485056.0
7000000.0,109.0,7.2,1186.0,7.45279,2012.0,9.0,5.875197714285714,Crime,48126384.0
13000000.0,102.0,7.7,3056.0,12.775679,2012.0,9.0,1.5692307692307692,Drama,33400000.0
3800000.0,115.0,7.9,946.0,8.462801,2012.0,8.0,3.4210526315789473,Drama,16800000.0
250000.0,97.0,5.5,3.0,0.386717,2010.0,4.0,-0.904564,Documentary,23859.0
2000000.0,108.0,7.1,39.0,2.315249,2012.0,1.0,-0.189782,Action,1620436.0
14000000.0,116.0,5.8,36.0,2.24386,2012.0,8.0,0.7598192142857143,Drama,24637469.0
14000000.0,119.0,6.0,381.0,11.535478,2012.0,3.0,-0.032059,Thriller,13551174.0
45000000.0,91.0,6.1,2783.0,16.376482,2012.0,9.0,7.358695688888889,Action,376141306.0
12500000.0,107.0,5.4,244.0,5.526878,2012.0,9.0,-0.89169056,Thriller,1353868.0
8000000.0,137.0,7.2,244.0,8.168448,2012.0,3.0,-0.050663375,Drama,7594693.0
6900000.0,101.0,5.6,566.0,8.513457,2012.0,9.0,5.418424782608696,Horror,44287131.0
2500000.0,87.0,4.6,19.0,1.221216,2012.0,7.0,12.36,Documentary,33400000.0
9500000.0,168.0,7.7,190.0,8.59498,2012.0,5.0,-0.9987105263157895,Drama,12250.0
947000.0,85.0,5.2,5.0,0.631309,1934.0,11.0,0.18268215417106654,Romance,1120000.0
15400000.0,123.0,7.1,438.0,8.400049,2012.0,5.0,0.6728588961038962,Drama,25762027.0
12000000.0,93.0,6.5,88.0,8.960713,2012.0,6.0,1.7272463333333334,Documentary,32726956.0
39000000.0,87.0,6.6,951.0,10.296047,2012.0,10.0,-0.09518492307692308,Animation,35287788.0
3000000.0,110.0,6.8,1611.0,12.490637,2012.0,3.0,24.904146333333333,Horror,77712439.0
85000000.0,91.0,6.8,2622.0,16.231945,2012.0,9.0,3.2161835647058825,Animation,358375603.0
44500000.0,120.0,7.1,3473.0,14.238234,2012.0,10.0,4.220766921348314,Drama,232324128.0
15000000.0,110.0,6.7,1224.0,9.643538,2012.0,9.0,0.2948174,Comedy,19422261.0
30000000.0,86.0,4.8,135.0,9.382577,2011.0,4.0,-0.5492723666666667,Comedy,13521829.0
1400000.0,320.0,7.0,83.0,9.777219,2012.0,6.0,1.9285714285714286,Action,4100000.0
5000000.0,95.0,5.2,574.0,6.188286,2012.0,10.0,27.5635984,Horror,142817992.0
45000000.0,101.0,5.1,303.0,8.279285,2012.0,10.0,-0.32548373333333336,Action,30353232.0
102000000.0,172.0,6.6,3031.0,13.494246,2012.0,10.0,0.2792438039215686,Drama,130482868.0
20000000.0,94.0,5.1,435.0,5.745206,2012.0,10.0,1.6151398,Thriller,52302796.0
2500000.0,100.0,6.7,23.0,1.659692,2009.0,2.0,-0.858876,Drama,352810.0
15000000.0,97.0,5.8,751.0,6.777326,2012.0,9.0,1.5286976666666667,Crime,37930465.0
1000000.0,98.0,6.6,183.0,5.760319,2012.0,5.0,8.138338,Drama,9138338.0
500000.0,85.0,6.3,88.0,4.893812,2012.0,9.0,-0.246806,Drama,376597.0
165000000.0,108.0,7.1,4656.0,13.697597,2012.0,11.0,1.855896296969697,Family,471222889.0
17000000.0,105.0,5.3,1.0,0.963345,1982.0,10.0,-0.9443258235294117,Comedy,946461.0
21000000.0,122.0,7.0,4840.0,14.488111,2012.0,9.0,8.797081619047619,Drama,205738714.0
31000000.0,138.0,6.5,2449.0,10.973822,2012.0,11.0,4.21846370967742,Drama,161772375.0
120000000.0,127.0,7.2,5912.0,14.045042,2012.0,11.0,4.0751380416666665,Adventure,609016565.0
15000000.0,96.0,5.2,369.0,8.310945,2012.0,11.0,0.040569666666666664,Action,15608545.0
2500000.0,98.0,6.0,48.0,2.942355,2011.0,11.0,-0.9986568,Action,3358.0
35000000.0,96.0,5.1,345.0,7.759429,2012.0,5.0,-0.9398126571428571,Action,2106557.0
8900000.0,127.0,7.5,413.0,7.663947,2012.0,7.0,2.353343033707865,Drama,29844753.0
5000000.0,98.0,5.5,12.0,1.608163,2010.0,6.0,-0.9936702,Comedy,31649.0
65000000.0,149.0,6.7,1456.0,10.680331,2012.0,11.0,3.235283846153846,History,275293450.0
120000000.0,115.0,6.1,2641.0,26.080995,2012.0,11.0,5.908333333333333,Adventure,829000000.0
65000000.0,93.0,5.3,573.0,5.627787,2012.0,11.0,-0.3106648769230769,War,44806783.0
145000000.0,97.0,7.1,1981.0,10.943775,2012.0,11.0,1.1168391034482759,Fantasy,306941670.0
12000000.0,95.0,5.6,228.0,8.435294,2012.0,11.0,-0.99447075,Crime,66351.0
10000000.0,118.0,6.1,300.0,6.79497,2012.0,9.0,-0.9910763,Drama,89237.0
33000000.0,99.0,6.7,679.0,7.859968,2012.0,7.0,3.256689272727273,Music,140470746.0
30000000.0,125.0,5.0,41.0,3.835131,2011.0,7.0,-0.9963884,Adventure,108348.0
250000000.0,169.0,7.0,8427.0,23.253089,2012.0,11.0,3.084414272,Adventure,1021103568.0
26350000.0,94.0,4.9,69.0,5.153138,2012.0,6.0,-0.9401636812144213,Drama,1576687.0
13000000.0,95.0,5.6,14.0,5.138409,2012.0,5.0,-0.8590353076923077,Drama,1832541.0
500000.0,84.0,6.8,22.0,1.162001,2012.0,5.0,-0.767586,Drama,116207.0
4437508.0,155.0,7.2,84.0,3.779077,2012.0,9.0,-0.3679168578400309,Drama,2804874.0
40000000.0,157.0,6.7,1723.0,9.649303,2012.0,12.0,2.3205179,Thriller,132820716.0
20000000.0,97.0,5.6,223.0,10.999209,2012.0,8.0,-0.76819155,Action,4636169.0
35000000.0,97.0,6.4,2698.0,10.430238,2013.0,1.0,2.3423046285714286,Horror,116980662.0
40000000.0,95.0,5.4,287.0,7.479014,2012.0,12.0,0.04659315,Comedy,41863726.0
60000000.0,130.0,6.3,3046.0,12.789812,2012.0,12.0,2.6390099166666667,Crime,218340595.0
100000000.0,165.0,7.8,10297.0,19.785025,2012.0,12.0,3.25368238,Drama,425368238.0
35000000.0,134.0,5.6,909.0,11.418802,2012.0,12.0,1.5159653142857143,Comedy,88058786.0
42000000.0,113.0,7.0,2071.0,10.027434,2012.0,9.0,3.292241023809524,Thriller,180274123.0
61000000.0,157.0,7.2,1925.0,13.52408,2012.0,12.0,6.242783114754098,Drama,441809770.0
20000000.0,112.0,5.4,32.0,2.688548,2012.0,12.0,-0.9694604,Drama,610792.0
11000000.0,98.0,6.4,141.0,6.93228,2012.0,9.0,4.410936181818182,Drama,59520298.0
5773100.0,98.0,6.1,98.0,4.290276,2010.0,5.0,2.142857390310232,Drama,18144030.0
25000000.0,104.0,5.8,212.0,11.746053,2012.0,12.0,3.79088928,Comedy,119772232.0
15000000.0,106.0,6.0,246.0,7.06378,2012.0,9.0,-0.4574141333333333,Drama,8138788.0
3730500.0,112.0,5.7,110.0,5.311336,2012.0,9.0,0.6872164589197158,Action,6294161.0
2840000.0,133.0,7.3,68.0,3.611437,2012.0,9.0,3.091549295774648,Drama,11620000.0
20000000.0,92.0,5.3,475.0,7.214828,2013.0,1.0,1.36209725,Horror,47241945.0
60000000.0,113.0,6.2,1805.0,8.581558,2013.0,1.0,0.7533483833333333,Crime,105200903.0
12000000.0,90.0,5.2,69.0,11.52128,2012.0,3.0,-0.9997899166666666,Thriller,2521.0
20000000.0,105.0,6.4,368.0,13.132127,2012.0,9.0,-0.90154035,Thriller,1969193.0
2500000.0,86.0,5.4,523.0,6.531373,2013.0,1.0,23.0566732,Comedy,60141683.0
15000000.0,100.0,6.0,1452.0,16.018525,2013.0,1.0,8.766518066666666,Horror,146497771.0
100000.0,96.0,6.5,277.0,8.003815,2013.0,4.0,3.44098,Drama,444098.0
56000000.0,109.0,5.7,601.0,12.136158,2013.0,1.0,-0.6481935,Thriller,19701164.0
6300000.0,101.0,5.7,84.0,4.38806,2012.0,2.0,-0.9333407936507937,Thriller,419953.0
3550000.0,124.0,8.0,56.0,2.700233,2011.0,5.0,12.52112676056338,Drama,48000000.0
6000000.0,90.0,4.5,816.0,10.895427,2013.0,1.0,4.406498,Comedy,32438988.0
35000000.0,118.0,5.7,1467.0,13.963892,2013.0,1.0,0.32047545714285713,Action,46216641.0
50000000.0,88.0,5.7,3290.0,10.337211,2013.0,1.0,3.4960695,Fantasy,224803475.0
13400000.0,100.0,4.7,7.0,1.223071,2010.0,12.0,0.2462686567164179,Action,16700000.0
6500000.0,116.0,6.5,308.0,6.53667,2013.0,5.0,-0.6305369230769231,Drama,2401510.0
900000.0,97.0,6.8,6.0,0.489328,2011.0,9.0,-0.9722222222222222,Documentary,25000.0
60000000.0,104.0,6.2,1094.0,7.37535,2012.0,9.0,-0.8648920833333333,Romance,8106475.0
30000000.0,106.0,6.4,1340.0,11.645847,2013.0,2.0,1.1124252333333333,Thriller,63372757.0
35000000.0,111.0,5.6,1667.0,7.321172,2013.0,2.0,3.970428857142857,Comedy,173965010.0
60000000.0,124.0,5.6,1017.0,20.485203,2013.0,2.0,0.0008689666666666666,Fantasy,60052138.0
92000000.0,98.0,5.2,3519.0,12.471865,2013.0,2.0,2.3114585,Action,304654182.0
13000000.0,93.0,5.7,748.0,11.29356,2013.0,3.0,2.6973593846153845,Comedy,48065672.0
28000000.0,115.0,6.9,840.0,7.598422,2013.0,2.0,2.485505,Romance,97594140.0
4000000.0,96.0,5.1,45.0,9.921433,2011.0,9.0,-0.7721335,Drama,911466.0
1000000.0,115.0,7.5,213.0,6.373118,2012.0,8.0,-0.555425,Documentary,444575.0
11500000.0,114.0,5.1,139.0,12.887287,2012.0,10.0,-0.8780602608695652,Thriller,1402307.0
40000000.0,89.0,5.7,337.0,11.617481,2013.0,2.0,0.864941075,Animation,74597643.0
3000000.0,108.0,7.3,583.0,11.30324,2013.0,4.0,2.725489666666667,Romance,11176469.0
35000000.0,112.0,5.8,1155.0,13.542675,2013.0,2.0,0.22658462857142858,Thriller,42930462.0
3500000.0,97.0,6.1,668.0,26.972326,2013.0,2.0,6.192661714285714,Science Fiction,25174316.0
300000.0,88.0,7.0,113.0,7.90622,2012.0,7.0,8.167583333333333,Comedy,2750275.0
195000000.0,114.0,5.5,2634.0,11.606061,2013.0,2.0,0.013782579487179487,Action,197687603.0
5000000.0,88.0,4.4,204.0,5.874458,2013.0,2.0,2.0358604,Horror,15179302.0
130000000.0,110.0,5.4,3045.0,10.560608,2013.0,3.0,1.8605867538461538,Adventure,371876278.0
12000000.0,99.0,6.5,895.0,7.222816,2013.0,2.0,0.006453416666666666,Drama,12077441.0
10000000.0,99.0,5.5,120.0,6.651567,2013.0,1.0,-0.8965411,Thriller,1034589.0
200000000.0,130.0,5.7,3576.0,11.137329,2013.0,3.0,1.45934274,Fantasy,491868548.0
135000000.0,98.0,6.8,2447.0,14.757874,2013.0,3.0,3.3346587259259257,Adventure,585178928.0
225000.0,86.0,7.1,7.0,0.466236,2012.0,11.0,-0.5053333333333333,Foreign,111300.0
30000000.0,100.0,5.3,732.0,9.385769,2013.0,3.0,-0.08540396666666666,Comedy,27437881.0
5000000.0,94.0,5.0,1580.0,14.830235,2013.0,1.0,5.3448568,Drama,31724284.0
5000000.0,90.0,5.8,219.0,6.757549,2013.0,3.0,1.3448238,Comedy,11724119.0
13000000.0,94.0,6.6,1275.0,8.611077,2013.0,3.0,4.274798307692308,Crime,68572378.0
70000000.0,120.0,6.2,3010.0,10.978188,2013.0,3.0,1.3003662857142857,Action,161025640.0
15000000.0,140.0,6.8,1689.0,7.492658,2013.0,3.0,1.3657072,Drama,35485608.0
44000000.0,125.0,6.0,1859.0,11.342024,2013.0,3.0,0.4392545681818182,Action,63327201.0
6000000.0,93.0,5.0,52.0,8.278079,2011.0,1.0,-0.9991323333333333,Drama,5206.0
13000000.0,107.0,5.5,307.0,10.098539,2013.0,3.0,0.38461538461538464,Comedy,18000000.0
3900000.0,199.0,6.7,10.0,0.562097,2000.0,2.0,0.2564102564102564,Drama,4900000.0
17000000.0,91.0,6.4,1754.0,12.01525,2013.0,4.0,4.737820705882353,Horror,97542952.0
20000000.0,101.0,6.5,975.0,7.876299,2013.0,3.0,0.21307845,Thriller,24261569.0
8500000.0,99.0,5.7,284.0,7.67857,2013.0,3.0,-0.998853294117647,Action,9747.0
1200000.0,85.0,3.9,7.0,0.584397,2000.0,6.0,-0.99883,Crime,1404.0
120000000.0,124.0,6.4,4862.0,14.654053,2013.0,4.0,1.3847381,Action,286168572.0
25000000.0,113.0,4.8,61.0,5.405958,2012.0,3.0,-0.98270904,Thriller,432274.0
40000000.0,128.0,6.8,795.0,11.637224,2013.0,4.0,1.375505325,Drama,95020213.0
5500000.0,116.0,6.2,86.0,4.711231,2012.0,9.0,0.8212607272727273,Comedy,10016934.0
10000000.0,115.0,6.9,459.0,12.18812,2012.0,9.0,-0.6571952,Drama,3428048.0
20000000.0,86.0,4.6,813.0,14.27281,2013.0,4.0,2.9189372,Comedy,78378744.0
25000000.0,130.0,6.1,1595.0,9.218002,2013.0,4.0,2.44701164,Thriller,86175291.0
1200000.0,114.0,6.3,25.0,1.472463,2013.0,4.0,1.3841833333333333,Drama,2861020.0
3860000.0,130.0,6.3,280.0,8.959821,2013.0,1.0,15.60019067357513,Action,64076736.0
32000000.0,107.0,6.2,2394.0,11.414048,2013.0,6.0,2.9387913125,Action,126041322.0
200000000.0,130.0,6.8,8951.0,23.721243,2013.0,4.0,5.07719997,Action,1215439994.0
6200000.0,113.0,6.9,22.0,1.077252,2010.0,9.0,-0.22258064516129034,Drama,4820000.0
40000000.0,130.0,5.9,77.0,6.475665,2011.0,12.0,-0.86385,Adventure,5446000.0
10000000.0,130.0,7.0,1080.0,7.881579,2013.0,5.0,1.15877,Drama,21587700.0
180000.0,85.0,4.0,12.0,0.437372,2011.0,10.0,-0.023655555555555555,Horror,175742.0
2500000.0,102.0,4.4,91.0,5.46567,2012.0,2.0,-0.9987988,Drama,3003.0
105000000.0,143.0,7.3,3885.0,17.598936,2013.0,5.0,2.3432420857142855,Drama,351040419.0
190000000.0,132.0,7.4,4479.0,15.78129,2013.0,5.0,1.4598170842105263,Action,467365246.0
58000000.0,119.0,6.1,1691.0,0.393865,2013.0,6.0,-0.2413793103448276,Comedy,44000000.0
4800000.0,90.0,5.6,886.0,6.069475,2013.0,5.0,1.1536222916666667,Drama,10337387.0
103000000.0,100.0,6.0,2991.0,25.085639,2013.0,5.0,2.514563805825243,Comedy,362000072.0
160000000.0,130.0,6.7,5282.0,1.657637,2013.0,5.0,3.9292490625,Action,788679850.0
100000000.0,102.0,6.4,1143.0,11.913405,2013.0,5.0,1.68426634,Animation,268426634.0
11000000.0,130.0,7.1,161.0,9.166555,2013.0,5.0,-0.033477545454545454,Drama,10631747.0
31192.0,89.0,6.3,26.0,1.585713,2009.0,9.0,-0.6794049756347782,Drama,10000.0
1500000.0,101.0,5.1,244.0,9.981121,2012.0,9.0,-0.22274533333333332,Horror,1165882.0
23000000.0,118.0,6.6,307.0,7.339451,2013.0,5.0,-0.3217391304347826,Drama,15600000.0
2000000.0,89.0,5.3,110.0,8.367858,2012.0,9.0,-0.970745,Horror,58510.0
130000000.0,100.0,5.0,2579.0,10.747642,2013.0,5.0,0.8757163615384616,Science Fiction,243843127.0
75000000.0,115.0,7.3,5635.0,17.852022,2013.0,5.0,0.5693185866666667,Thriller,117698894.0
10000000.0,92.0,6.0,234.0,6.383512,2013.0,8.0,-0.8414418,Drama,1585582.0
10000000.0,109.0,6.4,132.0,5.3584,2011.0,11.0,-0.9989241,Action,10759.0
500000.0,93.0,5.5,28.0,5.411012,2012.0,11.0,1.0,Thriller,1000000.0
4600000.0,103.0,7.1,695.0,10.342737,2013.0,6.0,4.043185217391304,Comedy,23198652.0
225000000.0,143.0,6.5,6462.0,18.538834,2013.0,6.0,1.94598008,Action,662845518.0
35000000.0,90.0,5.7,421.0,6.651605,2013.0,4.0,-0.37659005714285715,Comedy,21819348.0
3000000.0,86.0,6.0,2498.0,23.207663,2013.0,5.0,28.776209,Science Fiction,89328627.0
15000000.0,90.0,5.3,1205.0,7.913029,2013.0,6.0,0.27638213333333334,Drama,19145732.0
200000000.0,104.0,7.0,3622.0,16.267502,2013.0,6.0,2.717798035,Animation,743559607.0
6000000.0,89.0,5.9,322.0,8.804658,2012.0,12.0,-0.9948198333333333,Horror,31081.0
180000000.0,131.0,6.7,4903.0,33.949359,2013.0,7.0,1.264460588888889,Action,407602906.0
13500000.0,124.0,7.7,719.0,8.995603,2013.0,1.0,0.42636096296296294,Drama,19255873.0
200000000.0,116.0,6.7,5683.0,26.114917,2013.0,6.0,1.659325,Action,531865000.0
115000000.0,109.0,6.4,3510.0,15.232738,2013.0,8.0,1.48818,Science Fiction,286140700.0
6000000.0,93.0,7.4,149.0,8.535611,2013.0,5.0,-0.8222548333333334,Drama,1066471.0
76000000.0,98.0,7.0,4729.0,24.82355,2013.0,6.0,11.773182697368421,Animation,970761885.0
150000000.0,131.0,6.3,1910.0,9.920223,2013.0,6.0,0.36911158,Action,205366737.0
20000000.0,109.0,6.7,1820.0,9.830382,2013.0,7.0,1.30446435,Comedy,46089287.0
20000000.0,100.0,5.9,587.0,8.801032,2013.0,5.0,-0.58235575,Action,8352885.0
43000000.0,117.0,6.5,1595.0,12.706403,2013.0,6.0,2.6900972093023254,Action,158674180.0
255000000.0,149.0,5.9,2361.0,12.729104,2013.0,7.0,-0.6498434901960785,Action,89289910.0
2500000.0,95.0,6.8,1074.0,8.098964,2013.0,8.0,1.7418444,Comedy,6854611.0
4600000.0,186.0,7.3,62.0,4.342418,2013.0,7.0,4.434782608695652,History,25000000.0
130000000.0,96.0,5.4,1280.0,9.369679,2013.0,7.0,-0.5257807692307692,Fantasy,61648500.0
13000000.0,112.0,7.4,3169.0,14.90169,2013.0,7.0,23.46154930769231,Horror,318000141.0
135000000.0,96.0,6.1,1094.0,8.979753,2013.0,7.0,1.0931161629629629,Animation,282570682.0
120000000.0,126.0,6.3,4110.0,3.918287,2013.0,7.0,2.4620056083333335,Action,415440673.0
2000000.0,128.0,7.1,24.0,1.315237,2009.0,10.0,5.75,Action,13500000.0
61000000.0,109.0,6.6,1611.0,13.336512,2013.0,8.0,1.1629575573770492,Action,131940411.0
2200000.0,105.0,6.1,28.0,1.789133,2012.0,12.0,93.54545454545455,Comedy,208000000.0
18000000.0,98.0,7.0,1126.0,12.61244,2013.0,7.0,4.511456388888889,Comedy,99206215.0
12400000.0,142.0,7.3,745.0,8.176134,2013.0,5.0,-0.3249125,Comedy,8371085.0
250000.0,99.0,4.1,75.0,4.281631,2013.0,7.0,-0.7727,Thriller,56825.0
90000000.0,106.0,5.9,1685.0,10.338222,2013.0,8.0,0.9397639,Adventure,174578751.0
105000000.0,105.0,5.5,711.0,10.640864,2013.0,7.0,2.308896933333333,Fantasy,347434178.0
4000000.0,90.0,6.5,184.0,10.130541,2013.0,7.0,1.45,Comedy,9800000.0
5200000.0,99.0,6.3,46.0,6.700173,1990.0,5.0,-0.5269432692307693,Science Fiction,2459895.0
25000000.0,105.0,5.8,295.0,11.829231,2013.0,7.0,-0.91780236,Action,2054941.0
37000000.0,110.0,6.8,3053.0,18.474368,2013.0,8.0,6.297138351351351,Comedy,269994119.0
80000000.0,100.0,5.8,1180.0,9.411725,2013.0,7.0,2.087303475,Comedy,246984278.0
28000000.0,103.0,6.3,2275.0,13.570264,2013.0,7.0,1.167857142857143,Action,60700000.0
38000000.0,119.0,6.2,2066.0,9.596377,2013.0,9.0,1.587823552631579,Science Fiction,98337295.0
50000000.0,91.0,5.7,568.0,11.604181,2013.0,8.0,3.39577424,Animation,219788712.0
7000000.0,87.0,4.8,7.0,0.861473,1988.0,12.0,-0.9805424285714286,Horror,136203.0
35000000.0,106.0,5.6,358.0,7.249581,2013.0,8.0,-0.6061424285714285,Drama,13785015.0
30000000.0,126.0,7.7,720.0,9.310866,2013.0,7.0,2.931080033333333,Animation,117932401.0
12000000.0,128.0,6.0,1183.0,14.294019,2013.0,8.0,1.9942841666666666,Drama,35931410.0
60000000.0,130.0,6.2,1649.0,14.336187,2013.0,8.0,0.5094236833333333,Action,90565421.0
25000000.0,132.0,7.2,1134.0,11.061894,2013.0,8.0,3.636887,Drama,115922175.0
1000000.0,93.0,6.4,232.0,9.769134,2013.0,8.0,1.963902,Comedy,2963902.0
12000000.0,123.0,7.8,2140.0,11.213913,2013.0,8.0,6.25837075,Comedy,87100449.0
18000000.0,141.0,6.5,91.0,4.19356,2013.0,8.0,2.4444444444444446,Romance,62000000.0
27220000.0,105.0,6.1,473.0,12.388833,2013.0,7.0,-0.7980547024246877,Thriller,5496951.0
11000000.0,94.0,4.9,229.0,9.003792,2013.0,9.0,-0.6691504545454545,Action,3639345.0
16000000.0,120.0,6.4,49.0,4.136356,2009.0,6.0,-0.2936469375,Action,11301649.0
16000000.0,100.0,6.1,296.0,12.260159,2013.0,4.0,-0.980063625,Drama,318982.0
5500000.0,115.0,7.5,210.0,6.507895,2013.0,7.0,17.012219272727272,Comedy,99067206.0
18000000.0,90.0,4.9,248.0,13.224288,2013.0,8.0,-0.416559,Action,10501938.0
105000000.0,91.0,7.3,5879.0,18.50194,2013.0,9.0,5.822787666666667,Science Fiction,716392705.0
11000000.0,93.0,6.7,688.0,10.841891,2013.0,9.0,-0.28663636363636363,Drama,7847000.0
46000000.0,153.0,7.9,3183.0,11.96262,2013.0,9.0,1.6549279782608695,Drama,122126687.0
22000000.0,116.0,6.5,731.0,6.760321,2013.0,12.0,-0.3,Thriller,15400000.0
4900000.0,97.0,6.6,192.0,8.076305,2013.0,8.0,-0.559379387755102,Comedy,2159041.0
38000000.0,123.0,7.7,2310.0,10.63552,2013.0,9.0,1.3749374736842106,Drama,90247624.0
30000000.0,111.0,6.1,1052.0,8.047735,2013.0,9.0,0.2298075,Crime,36894225.0
1500000.0,104.0,5.5,348.0,7.081404,2013.0,7.0,1.3774833333333334,Comedy,3566225.0
5500000.0,140.0,4.6,8.0,1.250293,2013.0,9.0,7.545454545454546,Comedy,47000000.0
